codigo,categoria,unidad,descripcion_corta,descripcion_detallada,mano_de_obra,maquinaria,materiales_y_otros,precio_total,tags,tipo,fecha
P26PMR010,TAPONES,ud,Red.FD j.elást i/junta D=80/60mm,Red.FD j.elást i/junta D=80/60mm,0.0,0.0,38.05,38.05,"red, ",Básico,2004-05-01
P26PMR020,TAPONES,ud,Red.FD j.elást i/junta D=100/60-80mm,Red.FD j.elást i/junta D=100/60-80mm,0.0,0.0,48.18,48.18,"red, ",Básico,2004-05-01
P26PMR030,TAPONES,ud,Red.FD j.elást i/junta D=125/60-100mm,Red.FD j.elást i/junta D=125/60-100mm,0.0,0.0,62.34,62.34,"red, ",Básico,2004-05-01
P26PMR040,TAPONES,ud,Red.FD j.elást i/junta D=150/60-125mm,Red.FD j.elást i/junta D=150/60-125mm,0.0,0.0,75.41,75.41,"red, ",Básico,2004-05-01
P26PMR050,TAPONES,ud,Red.FD j.elást i/junta D=200/100-150mm,Red.FD j.elást i/junta D=200/100-150mm,0.0,0.0,96.53,96.53,"red, ",Básico,2004-05-01
P26PMR060,TAPONES,ud,Red.FD j.elást i/junta D=250/125-200mm,Red.FD j.elást i/junta D=250/125-200mm,0.0,0.0,169.75,169.75,"red, ",Básico,2004-05-01
P26PMR070,TAPONES,ud,Red.FD j.elást i/junta D=300/150-250mm,Red.FD j.elást i/junta D=300/150-250mm,0.0,0.0,230.02,230.02,"red, ",Básico,2004-05-01
P26PMR080,TAPONES,ud,Red.FD j.elást i/junta D=350/200-300mm,Red.FD j.elást i/junta D=350/200-300mm,0.0,0.0,290.25,290.25,"red, ",Básico,2004-05-01
P26PMR090,TAPONES,ud,Red.FD j.elást i/junta D=400/250-350mm,Red.FD j.elást i/junta D=400/250-350mm,0.0,0.0,342.87,342.87,"red, ",Básico,2004-05-01
P26PMR100,TAPONES,ud,Red.FD j.elást i/junta D=450/300-400mm,Red.FD j.elást i/junta D=450/300-400mm,0.0,0.0,399.86,399.86,"red, ",Básico,2004-05-01
P26PMR110,TAPONES,ud,Red.FD j.elást i/junta D=500/350-450mm,Red.FD j.elást i/junta D=500/350-450mm,0.0,0.0,638.26,638.26,"red, ",Básico,2004-05-01
P26PMR120,TAPONES,ud,Red.FD j.elást i/junta D=600/400-500mm,Red.FD j.elást i/junta D=600/400-500mm,0.0,0.0,800.75,800.75,"red, ",Básico,2004-05-01
P26PMR200,TAPONES,ud,Red.FD j.embr p/FD-PVC D=60-40mm,Red.FD j.embr p/FD-PVC D=60-40mm,0.0,0.0,31.05,31.05,"red, ",Básico,2004-05-01
P26PMR210,TAPONES,ud,Red.FD j.embr p/FD-PVC D=80/40-65mm,Red.FD j.embr p/FD-PVC D=80/40-65mm,0.0,0.0,39.15,39.15,"red, ",Básico,2004-05-01
P26PMR220,TAPONES,ud,Red.FD j.embr p/FD-PVC D=100/40-80mm,Red.FD j.embr p/FD-PVC D=100/40-80mm,0.0,0.0,51.25,51.25,"red, ",Básico,2004-05-01
P26PMR230,TAPONES,ud,Red.FD j.embr p/FD-PVC D=125/40-100mm,Red.FD j.embr p/FD-PVC D=125/40-100mm,0.0,0.0,68.79,68.79,"red, ",Básico,2004-05-01
P26PMR240,TAPONES,ud,Red.FD j.embr p/FD-PVC D=150/40-125mm,Red.FD j.embr p/FD-PVC D=150/40-125mm,0.0,0.0,83.61,83.61,"red, ",Básico,2004-05-01
P26PMR250,TAPONES,ud,Red.FD j.em p/FD-PVC D=200/100-150mm,Red.FD j.em p/FD-PVC D=200/100-150mm,0.0,0.0,118.55,118.55,"red, ",Básico,2004-05-01
P26PMR260,TAPONES,ud,Red.FD j.em p/FD-PVC D=250/125-200mm,Red.FD j.em p/FD-PVC D=250/125-200mm,0.0,0.0,153.95,153.95,"red, ",Básico,2004-05-01
P26PMR270,TAPONES,ud,Red.FD j.em p/FD-PVC D=300/150-250mm,Red.FD j.em p/FD-PVC D=300/150-250mm,0.0,0.0,349.18,349.18,"red, ",Básico,2004-05-01
P26PMR280,TAPONES,ud,Red.FD j.em p/FD-PVC D=350/200-300mm,Red.FD j.em p/FD-PVC D=350/200-300mm,0.0,0.0,439.75,439.75,"red, ",Básico,2004-05-01
P26PMR290,TAPONES,ud,Red.FD j.embr p/FD-PVC D=400/250mm,Red.FD j.embr p/FD-PVC D=400/250mm,0.0,0.0,544.82,544.82,"red, ",Básico,2004-05-01
P26PMR300,TAPONES,ud,Red.FD j.em p/FD-PVC D=400/300-350mm,Red.FD j.em p/FD-PVC D=400/300-350mm,0.0,0.0,524.33,524.33,"red, ",Básico,2004-05-01
P26PMR310,TAPONES,ud,Red.FD j.em p/FD-PVC D=450/300-400mm,Red.FD j.em p/FD-PVC D=450/300-400mm,0.0,0.0,841.15,841.15,"red, ",Básico,2004-05-01
P26PMR320,TAPONES,ud,Red.FD j.embr p/FD-PVC D=500/350mm,Red.FD j.embr p/FD-PVC D=500/350mm,0.0,0.0,1346.85,1346.85,"red, ",Básico,2004-05-01
P26PMR330,TAPONES,ud,Red.FD j.em p/FD-PVC D=500/400-450mm,Red.FD j.em p/FD-PVC D=500/400-450mm,0.0,0.0,1037.76,1037.76,"red, ",Básico,2004-05-01
P26PMR340,TAPONES,ud,Red.FD j.em p/FD-PVC D=600/400-500mm,Red.FD j.em p/FD-PVC D=600/400-500mm,0.0,0.0,2199.08,2199.08,"red, ",Básico,2004-05-01
P26PMR350,TAPONES,ud,Red.FD j.embr p/FD-PVC D=600/500mm,Red.FD j.embr p/FD-PVC D=600/500mm,0.0,0.0,1276.71,1276.71,"red, ",Básico,2004-05-01
P26PMT#,REDUCCIONES,,TES,TES,0.0,0.0,0.0,0.0,"te, ",Capítulo,2004-05-01
P26PMT010,REDUCCIONES,ud,Te FD j.elást. sal.elást D=60/40-60mm,Te FD j.elást. sal.elást D=60/40-60mm,0.0,0.0,34.55,34.55,"sal, te, ",Básico,2004-05-01
P26PMT020,REDUCCIONES,ud,Te FD j.elást. sal.elást D=80/40-80mm,Te FD j.elást. sal.elást D=80/40-80mm,0.0,0.0,37.96,37.96,"sal, te, ",Básico,2004-05-01
P26PMT030,REDUCCIONES,ud,Te FD j.elást. sal.elást D=100/40-100mm,Te FD j.elást. sal.elást D=100/40-100mm,0.0,0.0,50.15,50.15,"te, sal, ",Básico,2004-05-01
P26PMT040,REDUCCIONES,ud,Te FD j.elást. sal.elást D=125/40-125mm,Te FD j.elást. sal.elást D=125/40-125mm,0.0,0.0,66.75,66.75,"te, sal, ",Básico,2004-05-01
P26PMT050,REDUCCIONES,ud,Te FD j.elást. sal.elást D=150/40-150mm,Te FD j.elást. sal.elást D=150/40-150mm,0.0,0.0,77.36,77.36,"sal, te, ",Básico,2004-05-01
P26PMT060,REDUCCIONES,ud,Te FD j.elást. sal.elást D=200/40-200mm,Te FD j.elást. sal.elást D=200/40-200mm,0.0,0.0,102.16,102.16,"sal, te, ",Básico,2004-05-01
P26PMT070,REDUCCIONES,ud,Te FD j.elást. sal.elást D=250/60-250mm,Te FD j.elást. sal.elást D=250/60-250mm,0.0,0.0,185.25,185.25,"sal, te, ",Básico,2004-05-01
P26PMT080,REDUCCIONES,ud,Te FD j.elást. sal.elást D=300/60-300mm,Te FD j.elást. sal.elást D=300/60-300mm,0.0,0.0,338.23,338.23,"sal, te, ",Básico,2004-05-01
P26PMT090,REDUCCIONES,ud,Te FD j.elást. sal.elást D=350/60-350mm,Te FD j.elást. sal.elást D=350/60-350mm,0.0,0.0,421.84,421.84,"te, sal, ",Básico,2004-05-01
P26PMT100,REDUCCIONES,ud,Te FD j.elást. sal.elást D=400/100-400mm,Te FD j.elást. sal.elást D=400/100-400mm,0.0,0.0,497.49,497.49,"te, sal, ",Básico,2004-05-01
P26PMT110,REDUCCIONES,ud,Te FD j.elást. sal.elást D=450/100-450mm,Te FD j.elást. sal.elást D=450/100-450mm,0.0,0.0,578.25,578.25,"sal, te, ",Básico,2004-05-01
P26PMT120,REDUCCIONES,ud,Te FD j.elást. sal.elást D=500/100-500mm,Te FD j.elást. sal.elást D=500/100-500mm,0.0,0.0,924.61,924.61,"sal, te, ",Básico,2004-05-01
P26PMT130,REDUCCIONES,ud,Te FD j.elást. sal.elást D=600/200-600mm,Te FD j.elást. sal.elást D=600/200-600mm,0.0,0.0,1346.23,1346.23,"sal, te, ",Básico,2004-05-01
P26PMT140,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=60/60mm,Te FD j.elást. sal.embr. D=60/60mm,0.0,0.0,51.66,51.66,"te, sal, ",Básico,2004-05-01
P26PMT150,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=80/60-80mm,Te FD j.elást. sal.embr. D=80/60-80mm,0.0,0.0,57.05,57.05,"sal, te, ",Básico,2004-05-01
P26PMT160,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=100/60-100mm,Te FD j.elást. sal.embr. D=100/60-100mm,0.0,0.0,71.91,71.91,"te, sal, ",Básico,2004-05-01
P26PMT170,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=125/125mm,Te FD j.elást. sal.embr. D=125/125mm,0.0,0.0,98.94,98.94,"sal, te, ",Básico,2004-05-01
P26PMT180,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=150/60-150mm,Te FD j.elást. sal.embr. D=150/60-150mm,0.0,0.0,114.35,114.35,"sal, te, ",Básico,2004-05-01
P26PMT190,REDUCCIONES,ud,Te FD j.elást. sal.embr. D=200/60-200mm,Te FD j.elást. sal.embr. D=200/60-200mm,0.0,0.0,144.15,144.15,"sal, te, ",Básico,2004-05-01
P26PMT200,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=40/40mm,Te FD j.embr. p/FD-PVC D=40/40mm,0.0,0.0,54.97,54.97,"te, ",Básico,2004-05-01
P26PMT210,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=60/40-60mm,Te FD j.embr. p/FD-PVC D=60/40-60mm,0.0,0.0,62.61,62.61,"te, ",Básico,2004-05-01
P26PMT220,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=80/40-80mm,Te FD j.embr. p/FD-PVC D=80/40-80mm,0.0,0.0,76.43,76.43,"te, ",Básico,2004-05-01
P26PMT230,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=100/40-100mm,Te FD j.embr. p/FD-PVC D=100/40-100mm,0.0,0.0,83.61,83.61,"te, ",Básico,2004-05-01
P26PMT240,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=125/40-125mm,Te FD j.embr. p/FD-PVC D=125/40-125mm,0.0,0.0,107.04,107.04,"te, ",Básico,2004-05-01
P26PMT250,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=150/40-150mm,Te FD j.embr. p/FD-PVC D=150/40-150mm,0.0,0.0,139.05,139.05,"te, ",Básico,2004-05-01
P26PMT260,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=200/40-200mm,Te FD j.embr. p/FD-PVC D=200/40-200mm,0.0,0.0,215.75,215.75,"te, ",Básico,2004-05-01
P26PMT270,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=250/60-250mm,Te FD j.embr. p/FD-PVC D=250/60-250mm,0.0,0.0,456.44,456.44,"te, ",Básico,2004-05-01
P26PMT280,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=300/60-300mm,Te FD j.embr. p/FD-PVC D=300/60-300mm,0.0,0.0,549.54,549.54,"te, ",Básico,2004-05-01
P26PMT290,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=350/60-350mm,Te FD j.embr. p/FD-PVC D=350/60-350mm,0.0,0.0,719.55,719.55,"te, ",Básico,2004-05-01
P26PMT300,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=400/80-400mm,Te FD j.embr. p/FD-PVC D=400/80-400mm,0.0,0.0,913.75,913.75,"te, ",Básico,2004-05-01
P26PMT310,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=450/100-450mm,Te FD j.embr. p/FD-PVC D=450/100-450mm,0.0,0.0,1770.95,1770.95,"te, ",Básico,2004-05-01
P26PMT320,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=500/100-500mm,Te FD j.embr. p/FD-PVC D=500/100-500mm,0.0,0.0,1416.35,1416.35,"te, ",Básico,2004-05-01
P26PMT330,REDUCCIONES,ud,Te FD j.embr. p/FD-PVC D=600/100-600mm,Te FD j.embr. p/FD-PVC D=600/100-600mm,0.0,0.0,2163.35,2163.35,"te, ",Básico,2004-05-01
P26PP#,TES,,P/TUBERIA DE POLIETILENO,P/TUBERIA DE POLIETILENO,0.0,0.0,0.0,0.0,"polietileno, ",Capítulo,2004-05-01
P26PPC#,P/TUBERIA DE POLIETILENO,,CODOS,CODOS,0.0,0.0,0.0,0.0,"codo, ",Capítulo,2004-05-01
P26PPC110,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=110mm,Codo electros. PE-ad 45º D=110mm,0.0,0.0,53.68,53.68,"codo, ",Básico,2004-05-01
P26PPC120,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=125mm,Codo electros. PE-ad 45º D=125mm,0.0,0.0,73.12,73.12,"codo, ",Básico,2004-05-01
P26PPC130,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=160mm,Codo electros. PE-ad 45º D=160mm,0.0,0.0,145.76,145.76,"codo, ",Básico,2004-05-01
P26PPC140,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=180mm,Codo electros. PE-ad 45º D=180mm,0.0,0.0,184.55,184.55,"codo, ",Básico,2004-05-01
P26PPC150,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=200mm,Codo electros. PE-ad 45º D=200mm,0.0,0.0,267.85,267.85,"codo, ",Básico,2004-05-01
P26PPC160,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=250mm,Codo electros. PE-ad 45º D=250mm,0.0,0.0,505.35,505.35,"codo, ",Básico,2004-05-01
P26PPC170,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 45º D=315mm,Codo electros. PE-ad 45º D=315mm,0.0,0.0,906.05,906.05,"codo, ",Básico,2004-05-01
P26PPC200,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=110mm,Codo electros. PE-ad 90º D=110mm,0.0,0.0,53.68,53.68,"codo, ",Básico,2004-05-01
P26PPC210,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=125mm,Codo electros. PE-ad 90º D=125mm,0.0,0.0,73.12,73.12,"codo, ",Básico,2004-05-01
P26PPC220,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=160mm,Codo electros. PE-ad 90º D=160mm,0.0,0.0,145.76,145.76,"codo, ",Básico,2004-05-01
P26PPC230,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=180mm,Codo electros. PE-ad 90º D=180mm,0.0,0.0,184.55,184.55,"codo, ",Básico,2004-05-01
P26PPC240,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=200mm,Codo electros. PE-ad 90º D=200mm,0.0,0.0,267.85,267.85,"codo, ",Básico,2004-05-01
P26PPC250,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=250mm,Codo electros. PE-ad 90º D=250mm,0.0,0.0,505.35,505.35,"codo, ",Básico,2004-05-01
P26PPC260,P/TUBERIA DE POLIETILENO,ud,Codo electros. PE-ad 90º D=315mm,Codo electros. PE-ad 90º D=315mm,0.0,0.0,906.05,906.05,"codo, ",Básico,2004-05-01
P26PPC410,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=20mm,Codo polipropileno 90º D=20mm,0.0,0.0,1.68,1.68,"polipropileno, codo, ",Básico,2004-05-01
P26PPC420,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=25mm,Codo polipropileno 90º D=25mm,0.0,0.0,1.11,1.11,"codo, polipropileno, ",Básico,2004-05-01
P26PPC430,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=32mm,Codo polipropileno 90º D=32mm,0.0,0.0,2.19,2.19,"codo, polipropileno, ",Básico,2004-05-01
P26PPC440,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=40mm,Codo polipropileno 90º D=40mm,0.0,0.0,3.65,3.65,"polipropileno, codo, ",Básico,2004-05-01
P26PPC450,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=50mm,Codo polipropileno 90º D=50mm,0.0,0.0,5.95,5.95,"polipropileno, codo, ",Básico,2004-05-01
P26PPC460,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=63mm,Codo polipropileno 90º D=63mm,0.0,0.0,8.76,8.76,"polipropileno, codo, ",Básico,2004-05-01
P26PPC470,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=75mm,Codo polipropileno 90º D=75mm,0.0,0.0,18.15,18.15,"polipropileno, codo, ",Básico,2004-05-01
P26PPC480,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=90mm,Codo polipropileno 90º D=90mm,0.0,0.0,26.65,26.65,"polipropileno, codo, ",Básico,2004-05-01
P26PPC490,P/TUBERIA DE POLIETILENO,ud,Codo polipropileno 90º D=110mm,Codo polipropileno 90º D=110mm,0.0,0.0,56.38,56.38,"codo, polipropileno, ",Básico,2004-05-01
P26PPC500,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=20-1/2''mm,Codo PP rosca-macho 90º D=20-1/2''mm,0.0,0.0,1.41,1.41,"codo, ",Básico,2004-05-01
P26PPC510,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=25-3/4''mm,Codo PP rosca-macho 90º D=25-3/4''mm,0.0,0.0,1.55,1.55,"codo, ",Básico,2004-05-01
P26PPC520,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=32-1''mm,Codo PP rosca-macho 90º D=32-1''mm,0.0,0.0,1.41,1.41,"codo, ",Básico,2004-05-01
P26PPC530,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=40/1 1/4''mm,Codo PP rosca-macho 90º D=40/1 1/4''mm,0.0,0.0,2.11,2.11,"codo, ",Básico,2004-05-01
P26PPC540,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=50-1 1/2''mm,Codo PP rosca-macho 90º D=50-1 1/2''mm,0.0,0.0,4.75,4.75,"codo, ",Básico,2004-05-01
P26PPC550,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=63-2''mm,Codo PP rosca-macho 90º D=63-2''mm,0.0,0.0,7.85,7.85,"codo, ",Básico,2004-05-01
P26PPC560,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=75-2 1/2''mm,Codo PP rosca-macho 90º D=75-2 1/2''mm,0.0,0.0,12.41,12.41,"codo, ",Básico,2004-05-01
P26PPC570,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-macho 90º D=90-3''mm,Codo PP rosca-macho 90º D=90-3''mm,0.0,0.0,18.75,18.75,"codo, ",Básico,2004-05-01
P26PPC580,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=20-1/2''mm,Codo PP rosca-hembra 90º D=20-1/2''mm,0.0,0.0,1.35,1.35,"codo, ",Básico,2004-05-01
P26PPC590,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=25-3/4''mm,Codo PP rosca-hembra 90º D=25-3/4''mm,0.0,0.0,1.41,1.41,"codo, ",Básico,2004-05-01
P26PPC600,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=32-1''mm,Codo PP rosca-hembra 90º D=32-1''mm,0.0,0.0,2.65,2.65,"codo, ",Básico,2004-05-01
P26PPC610,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=40/1 1/4''mm,Codo PP rosca-hembra 90º D=40/1 1/4''mm,0.0,0.0,3.31,3.31,"codo, ",Básico,2004-05-01
P26PPC620,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=50-1 1/2''mm,Codo PP rosca-hembra 90º D=50-1 1/2''mm,0.0,0.0,5.05,5.05,"codo, ",Básico,2004-05-01
P26PPC630,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=63-2''mm,Codo PP rosca-hembra 90º D=63-2''mm,0.0,0.0,8.65,8.65,"codo, ",Básico,2004-05-01
P26PPC640,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=75-2 1/2''mm,Codo PP rosca-hembra 90º D=75-2 1/2''mm,0.0,0.0,13.48,13.48,"codo, ",Básico,2004-05-01
P26PPC650,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=90-3''mm,Codo PP rosca-hembra 90º D=90-3''mm,0.0,0.0,18.15,18.15,"codo, ",Básico,2004-05-01
P26PPC660,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=110-4''mm,Codo PP rosca-hembra 90º D=110-4''mm,0.0,0.0,43.95,43.95,"codo, ",Básico,2004-05-01
P26PPC670,P/TUBERIA DE POLIETILENO,ud,Codo PP rosca-hembra 90º D=32-3/4''mm,Codo PP rosca-hembra 90º D=32-3/4''mm,0.0,0.0,2.65,2.65,"codo, ",Básico,2004-05-01
P26PPL#,CODOS,,COLLARINES,COLLARINES,0.0,0.0,0.0,0.0,"collarín, ",Capítulo,2004-05-01
P26PPL010,CODOS,ud,Collarín PP para PE-PVC D=32-1/2''mm,Collarín PP para PE-PVC D=32-1/2''mm,0.0,0.0,1.45,1.45,"collarín, ",Básico,2004-05-01
P26PPL020,CODOS,ud,Collarín PP para PE-PVC D=32-3/4''mm,Collarín PP para PE-PVC D=32-3/4''mm,0.0,0.0,1.45,1.45,"collarín, ",Básico,2004-05-01
P26PPL030,CODOS,ud,Collarín PP para PE-PVC D=40-1/2''mm,Collarín PP para PE-PVC D=40-1/2''mm,0.0,0.0,1.35,1.35,"collarín, ",Básico,2004-05-01
P26PPL040,CODOS,ud,Collarín PP para PE-PVC D=40-3/4''mm,Collarín PP para PE-PVC D=40-3/4''mm,0.0,0.0,1.35,1.35,"collarín, ",Básico,2004-05-01
P26PPL050,CODOS,ud,Collarín PP para PE-PVC D=40-1''mm,Collarín PP para PE-PVC D=40-1''mm,0.0,0.0,1.35,1.35,"collarín, ",Básico,2004-05-01
P26PPL060,CODOS,ud,Collarín PP para PE-PVC D=50-1/2''mm,Collarín PP para PE-PVC D=50-1/2''mm,0.0,0.0,1.15,1.15,"collarín, ",Básico,2004-05-01
P26PPL070,CODOS,ud,Collarín PP para PE-PVC D=50-3/4''mm,Collarín PP para PE-PVC D=50-3/4''mm,0.0,0.0,1.15,1.15,"collarín, ",Básico,2004-05-01
P26PPL080,CODOS,ud,Collarín PP para PE-PVC D=50-1''mm,Collarín PP para PE-PVC D=50-1''mm,0.0,0.0,1.15,1.15,"collarín, ",Básico,2004-05-01
P26PPL090,CODOS,ud,Collarín PP para PE-PVC D=63-1/2''mm,Collarín PP para PE-PVC D=63-1/2''mm,0.0,0.0,3.17,3.17,"collarín, ",Básico,2004-05-01
P26PPL100,CODOS,ud,Collarín PP para PE-PVC D=63-3/4''mm,Collarín PP para PE-PVC D=63-3/4''mm,0.0,0.0,3.17,3.17,"collarín, ",Básico,2004-05-01
P26PPL110,CODOS,ud,Collarín PP para PE-PVC D=63-1''mm,Collarín PP para PE-PVC D=63-1''mm,0.0,0.0,3.17,3.17,"collarín, ",Básico,2004-05-01
P26PPL120,CODOS,ud,Collarín PP para PE-PVC D=75-1/2''mm,Collarín PP para PE-PVC D=75-1/2''mm,0.0,0.0,3.45,3.45,"collarín, ",Básico,2004-05-01
P26PPL130,CODOS,ud,Collarín PP para PE-PVC D=75-3/4''mm,Collarín PP para PE-PVC D=75-3/4''mm,0.0,0.0,3.45,3.45,"collarín, ",Básico,2004-05-01
P26PPL140,CODOS,ud,Collarín PP para PE-PVC D=75-1''mm,Collarín PP para PE-PVC D=75-1''mm,0.0,0.0,3.45,3.45,"collarín, ",Básico,2004-05-01
P26PPL150,CODOS,ud,Collarín PP para PE-PVC D=90-1''mm,Collarín PP para PE-PVC D=90-1''mm,0.0,0.0,7.15,7.15,"collarín, ",Básico,2004-05-01
P26PPL160,CODOS,ud,Collarín PP para PE-PVC D=90-1 1/2''mm,Collarín PP para PE-PVC D=90-1 1/2''mm,0.0,0.0,7.15,7.15,"collarín, ",Básico,2004-05-01
P26PPL170,CODOS,ud,Collarín PP para PE-PVC D=90-2''mm,Collarín PP para PE-PVC D=90-2''mm,0.0,0.0,7.15,7.15,"collarín, ",Básico,2004-05-01
P26PPL180,CODOS,ud,Collarín PP para PE-PVC D=110-1''mm,Collarín PP para PE-PVC D=110-1''mm,0.0,0.0,8.76,8.76,"collarín, ",Básico,2004-05-01
P26PPL190,CODOS,ud,Collarín PP para PE-PVC D=110-1 1/2''mm,Collarín PP para PE-PVC D=110-1 1/2''mm,0.0,0.0,8.76,8.76,"collarín, ",Básico,2004-05-01
P26PPL200,CODOS,ud,Collarín PP para PE-PVC D=110-2''mm,Collarín PP para PE-PVC D=110-2''mm,0.0,0.0,8.76,8.76,"collarín, ",Básico,2004-05-01
P26PPL300,CODOS,ud,Collarín FD p/PE-PVC 1/2-1'' D=32mm,Collarín FD p/PE-PVC 1/2-1'' D=32mm,0.0,0.0,4.15,4.15,"collarín, ",Básico,2004-05-01
P26PPL310,CODOS,ud,Collarín FD p/PE-PVC 1/2-1'' D=40mm,Collarín FD p/PE-PVC 1/2-1'' D=40mm,0.0,0.0,4.16,4.16,"collarín, ",Básico,2004-05-01
P26PPL320,CODOS,ud,Collarín FD p/PE-PVC 1/2-1'' D=50mm,Collarín FD p/PE-PVC 1/2-1'' D=50mm,0.0,0.0,4.33,4.33,"collarín, ",Básico,2004-05-01
P26PPL330,CODOS,ud,Collarín FD p/PE-PVC 1/2-1 1/4'' D=63mm,Collarín FD p/PE-PVC 1/2-1 1/4'' D=63mm,0.0,0.0,5.45,5.45,"collarín, ",Básico,2004-05-01
P26PPL340,CODOS,ud,Collarín FD p/PE-PVC 1/2-1 1/4'' D=75mm,Collarín FD p/PE-PVC 1/2-1 1/4'' D=75mm,0.0,0.0,6.65,6.65,"collarín, ",Básico,2004-05-01
P26PPL350,CODOS,ud,Collarín FD p/PE-PVC 1/2-1 1/4'' D=90mm,Collarín FD p/PE-PVC 1/2-1 1/4'' D=90mm,0.0,0.0,7.25,7.25,"collarín, ",Básico,2004-05-01
P26PPL360,CODOS,ud,Collarín FD p/PE-PVC 1 1/2-2'' D=90mm,Collarín FD p/PE-PVC 1 1/2-2'' D=90mm,0.0,0.0,9.25,9.25,"collarín, ",Básico,2004-05-01
P26PPL370,CODOS,ud,Collarín FD p/PE-PVC 1/2-1 1/4'' D=110mm,Collarín FD p/PE-PVC 1/2-1 1/4'' D=110mm,0.0,0.0,8.98,8.98,"collarín, ",Básico,2004-05-01
P26PPL380,CODOS,ud,Collarín FD p/PE-PVC 1 1/2-2'' D=110mm,Collarín FD p/PE-PVC 1 1/2-2'' D=110mm,0.0,0.0,10.39,10.39,"collarín, ",Básico,2004-05-01
P26PPL390,CODOS,ud,Collarín FD p/PE-PVC 2 1/2'' D=110mm,Collarín FD p/PE-PVC 2 1/2'' D=110mm,0.0,0.0,13.15,13.15,"collarín, ",Básico,2004-05-01
P26PPL400,CODOS,ud,Collarín FD p/PE-PVC 1/2-1 1/4'' D=125mm,Collarín FD p/PE-PVC 1/2-1 1/4'' D=125mm,0.0,0.0,10.55,10.55,"collarín, ",Básico,2004-05-01
